Time,"PV Prod 30deg, W","PV Prod 45deg, W","PV Prod 30deg, W","PV Prod 45deg, W"
7367,0,0,0,0
7368,0,0,0,0
7369,0,0,0,0
7370,0,0,0,0
7371,0,0,0,0
7372,0,0,0,0
7373,0,0,0,0
7374,-35.538,-47.323,35.538,47.323
7375,-333.89,-445.84,333.89,445.84
7376,-1717.6,-2299.5,1717.6,2299.5
7377,-3969.9,-5138.9,3969.9,5138.9
7378,-4847.8,-5975.2,4847.8,5975.2
7379,-5512.9,-6690.3,5512.9,6690.3
7380,-5217.3,-6300.9,5217.3,6300.9
7381,-4043.9,-4885.6,4043.9,4885.6
7382,-2802.6,-3470.4,2802.6,3470.4
7383,-1373.3,-1738.9,1373.3,1738.9
7384,-361.75,-465.77,361.75,465.77
7385,-6.00E-11,4.56E-11,5.99838E-11,-4.55763E-11
7386,-2.71E-15,-3.75E-15,2.70653E-15,3.74889E-15
7387,2.94E-31,1.84E-32,-2.9396E-31,-1.83787E-32
7388,3.04E-43,1.70E-43,-3.03704E-43,-1.70488E-43
7389,6.55E-48,1.15E-48,-6.5481E-48,-1.14796E-48
7390,5.66E-60,-4.03E-60,-5.65818E-60,4.0329E-60
7391,-9.71E-65,-4.15E-65,9.71324E-65,4.14565E-65
7392,0,0,0,0
7393,0,0,0,0
7394,0,0,0,0
7395,0,0,0,0
7396,0,0,0,0
7397,0,0,0,0
7398,-40.035,-51.063,40.035,51.063
7399,-138.1,-175.29,138.1,175.29
7400,-951.77,-1206.4,951.77,1206.4
7401,-2315.8,-2843.1,2315.8,2843.1
7402,-2930.2,-3438,2930.2,3438
7403,-3592.2,-4189,3592.2,4189
7404,-3628.1,-4232.1,3628.1,4232.1
7405,-2873.9,-3357.1,2873.9,3357.1
7406,-1945.2,-2319.8,1945.2,2319.8
7407,-1024.4,-1246,1024.4,1246
7408,-256.12,-305.81,256.12,305.81
7409,0,0,0,0
7410,0,0,0,0
7411,0,0,0,0
7412,0,0,0,0
7413,0,0,0,0
7414,0,0,0,0
7415,0,0,0,0
7416,0,0,0,0
7417,0,0,0,0
7418,0,0,0,0
7419,0,0,0,0
7420,0,0,0,0
7421,0,0,0,0
7422,0,0,0,0
7423,-91.326,-98.967,91.326,98.967
7424,-577.3,-678.41,577.3,678.41
7425,-1234.9,-1408.7,1234.9,1408.7
7426,-1576.9,-1715.8,1576.9,1715.8
7427,-1954.5,-2122.9,1954.5,2122.9
7428,-1998.7,-2175.2,1998.7,2175.2
7429,-1908,-2125.2,1908,2125.2
7430,-1732.5,-2055.2,1732.5,2055.2
7431,-778.22,-940.59,778.22,940.59
7432,-142.36,-165.25,142.36,165.25
7433,0,0,0,0
7434,0,0,0,0
7435,0,0,0,0
7436,0,0,0,0
7437,0,0,0,0
7438,0,0,0,0
7439,0,0,0,0
7440,0,0,0,0
7441,0,0,0,0
7442,0,0,0,0
7443,0,0,0,0
7444,0,0,0,0
7445,0,0,0,0
7446,-24.926,-34.349,24.926,34.349
7447,-96.073,-133.8,96.073,133.8
7448,-694.32,-868.48,694.32,868.48
7449,-1613.3,-1932.5,1613.3,1932.5
7450,-2288.6,-2644.8,2288.6,2644.8
7451,-3194.3,-3711.5,3194.3,3711.5
7452,-3204,-3720,3204,3720
7453,-2585.4,-3014,2585.4,3014
7454,-1850.5,-2224.2,1850.5,2224.2
7455,-843.98,-1053.9,843.98,1053.9
7456,-125.67,-157.68,125.67,157.68
7457,0,0,0,0
7458,0,0,0,0
7459,0,0,0,0
7460,0,0,0,0
7461,0,0,0,0
7462,0,0,0,0
7463,0,0,0,0
7464,0,0,0,0
7465,0,0,0,0
7466,0,0,0,0
7467,0,0,0,0
7468,0,0,0,0
7469,0,0,0,0
7470,0,0,0,0
7471,-71.082,-104.28,71.082,104.28
7472,-599.03,-748.96,599.03,748.96
7473,-1660,-1998,1660,1998
7474,-2306.7,-2676.6,2306.7,2676.6
7475,-2929.4,-3386.7,2929.4,3386.7
7476,-3015.6,-3493.8,3015.6,3493.8
7477,-2449.3,-2853.6,2449.3,2853.6
7478,-1709.2,-2051.7,1709.2,2051.7
7479,-711.84,-885.92,711.84,885.92
7480,-91.761,-116.18,91.761,116.18
7481,0,0,0,0
7482,0,0,0,0
7483,0,0,0,0
7484,0,0,0,0
7485,0,0,0,0
7486,0,0,0,0
7487,0,0,0,0
7488,0,0,0,0
7489,0,0,0,0
7490,0,0,0,0
7491,0,0,0,0
7492,0,0,0,0
7493,0,0,0,0
7494,0,0,0,0
7495,-60.104,-94.516,60.104,94.516
7496,-613.47,-783.17,613.47,783.17
7497,-1778.7,-2174.6,1778.7,2174.6
7498,-2556.5,-3015,2556.5,3015
7499,-3141.1,-3671.9,3141.1,3671.9
7500,-3047.5,-3549.2,3047.5,3549.2
7501,-2495.4,-2926.5,2495.4,2926.5
7502,-1783.9,-2162.9,1783.9,2162.9
7503,-705.2,-888.7,705.2,888.7
7504,-85.75,-122.3,85.75,122.3
7505,0,0,0,0
7506,0,0,0,0
7507,0,0,0,0
7508,0,0,0,0
7509,0,0,0,0
7510,0,0,0,0
7511,0,0,0,0
7512,0,0,0,0
7513,0,0,0,0
7514,0,0,0,0
7515,0,0,0,0
7516,0,0,0,0
7517,0,0,0,0
7518,0,0,0,0
7519,-219.36,-288.1,219.36,288.1
7520,-643.77,-831.35,643.77,831.35
7521,-1748.2,-2146.5,1748.2,2146.5
7522,-2371.5,-2788.1,2371.5,2788.1
7523,-2998,-3510.5,2998,3510.5
7524,-2967.7,-3486.1,2967.7,3486.1
7525,-2551.4,-3016.6,2551.4,3016.6
7526,-1662.9,-2009.4,1662.9,2009.4
7527,-820.21,-1037.6,820.21,1037.6
7528,-116.27,-161.8,116.27,161.8
7529,1.37E-11,-5.93E-11,-1.37153E-11,5.92924E-11
7530,7.29E-14,-6.87E-13,-7.29024E-14,6.86854E-13
7531,0,0,0,0
7532,0,0,0,0
7533,0,0,0,0
7534,0,0,0,0
7535,0,0,0,0
7536,0,0,0,0
7537,0,0,0,0
7538,0,0,0,0
7539,0,0,0,0
7540,0,0,0,0
7541,0,0,0,0
7542,0,0,0,0
7543,-155.14,-340.61,155.14,340.61
7544,-1440.7,-2225.3,1440.7,2225.3
7545,-5576,-7743.9,5576,7743.9
7546,-8278.6,-10982,8278.6,10982
7547,-9563.8,-12427,9563.8,12427
7548,-8692.6,-11220,8692.6,11220
7549,-6868.6,-8960.5,6868.6,8960.5
7550,-4587.4,-6096.9,4587.4,6096.9
7551,-1605.3,-2463.8,1605.3,2463.8
7552,-155.79,-310.87,155.79,310.87
7553,-1.08E-11,-2.21E-11,1.07706E-11,2.21408E-11
7554,-2.15E-14,-1.65E-14,2.15338E-14,1.65405E-14
7555,2.52E-31,-1.35E-16,-2.52231E-31,1.3547E-16
7556,0,0,0,0
7557,0,0,0,0
7558,0,0,0,0
7559,0,0,0,0
7560,0,0,0,0
7561,0,0,0,0
7562,0,0,0,0
7563,0,0,0,0
7564,0,0,0,0
7565,0,0,0,0
7566,0,0,0,0
7567,-34.074,-72.197,34.074,72.197
7568,-742.59,-1041.7,742.59,1041.7
7569,-2281.7,-2953.4,2281.7,2953.4
7570,-2080.6,-2435,2080.6,2435
7571,-2611.5,-3035.7,2611.5,3035.7
7572,-2747.1,-3207.2,2747.1,3207.2
7573,-2433.1,-2887.3,2433.1,2887.3
7574,-1803.3,-2232.8,1803.3,2232.8
7575,-610.39,-788.68,610.39,788.68
7576,-53.263,-86.039,53.263,86.039
7577,0,0,0,0
7578,0,0,0,0
7579,0,0,0,0
7580,0,0,0,0
7581,0,0,0,0
7582,0,0,0,0
7583,0,0,0,0
7584,0,0,0,0
7585,0,0,0,0
7586,0,0,0,0
7587,0,0,0,0
7588,0,0,0,0
7589,0,0,0,0
7590,-0.6381,0,0.6381,0
7591,-25.931,-68.455,25.931,68.455
7592,-950.16,-1422.3,950.16,1422.3
7593,-4779.9,-6644,4779.9,6644
7594,-7934.2,-10578,7934.2,10578
7595,-9696.1,-12695,9696.1,12695
7596,-9790.9,-12806,9790.9,12806
7597,-8148.6,-10836,8148.6,10836
7598,-5246.8,-7268.6,5246.8,7268.6
7599,-1074.4,-1590.1,1074.4,1590.1
7600,-62.32,-145.6,62.32,145.6
7601,0,0,0,0
7602,0,0,0,0
7603,0,0,0,0
7604,0,0,0,0
7605,0,0,0,0
7606,0,0,0,0
7607,0,0,0,0
7608,0,0,0,0
7609,0,0,0,0
7610,0,0,0,0
7611,0,0,0,0
7612,0,0,0,0
7613,0,0,0,0
7614,-1.6086,-2.7261,1.6086,2.7261
7615,-14.474,-25.266,14.474,25.266
7616,-311.02,-384.39,311.02,384.39
7617,-1067.6,-1278.6,1067.6,1278.6
7618,-1579.2,-1794.5,1579.2,1794.5
7619,-2143.9,-2438.2,2143.9,2438.2
7620,-2157.2,-2452,2157.2,2452
7621,-1619.1,-1836.3,1619.1,1836.3
7622,-997.41,-1161.1,997.41,1161.1
7623,-397.13,-487.78,397.13,487.78
7624,-32.834,-51.093,32.834,51.093
7625,0,0,0,0
7626,0,0,0,0
7627,0,0,0,0
7628,0,0,0,0
7629,0,0,0,0
7630,0,0,0,0
7631,0,0,0,0
7632,0,0,0,0
7633,0,0,0,0
7634,0,0,0,0
7635,0,0,0,0
7636,0,0,0,0
7637,0,0,0,0
7638,0,0,0,0
7639,0,0,0,0
7640,-333.27,-392.41,333.27,392.41
7641,-1338.6,-1623.5,1338.6,1623.5
7642,-2174.5,-2598.1,2174.5,2598.1
7643,-2781.8,-3294.6,2781.8,3294.6
7644,-2861.3,-3393.4,2861.3,3393.4
7645,-2325.6,-2784.1,2325.6,2784.1
7646,-1640.3,-2058.7,1640.3,2058.7
7647,-450.16,-583.19,450.16,583.19
7648,-22.16,-38.576,22.16,38.576
7649,0,0,0,0
7650,0,0,0,0
7651,0,0,0,0
7652,0,0,0,0
7653,0,0,0,0
7654,0,0,0,0
7655,0,0,0,0
7656,0,0,0,0
7657,0,0,0,0
7658,0,0,0,0
7659,0,0,0,0
7660,0,0,0,0
7661,0,0,0,0
7662,0,0,0,0
7663,0,0,0,0
7664,-290.44,-332.53,290.44,332.53
7665,-852.09,-967.68,852.09,967.68
7666,-1877.4,-2221.9,1877.4,2221.9
7667,-2753.7,-3270.5,2753.7,3270.5
7668,-2775.8,-3295.8,2775.8,3295.8
7669,-2246.1,-2692.3,2246.1,2692.3
7670,-1511.2,-1883.4,1511.2,1883.4
7671,-581.2,-768.37,581.2,768.37
7672,-22.066,-38.859,22.066,38.859
7673,0,0,0,0
7674,0,0,0,0
7675,0,0,0,0
7676,0,0,0,0
7677,0,0,0,0
7678,0,0,0,0
7679,0,0,0,0
7680,0,0,0,0
7681,0,0,0,0
7682,0,0,0,0
7683,0,0,0,0
7684,0,0,0,0
7685,0,0,0,0
7686,0,0,0,0
7687,0,0,0,0
7688,-269.35,-307.01,269.35,307.01
7689,-1101.2,-1321.5,1101.2,1321.5
7690,-2136.1,-2536.6,2136.1,2536.6
7691,-2842.1,-3402.1,2842.1,3402.1
7692,-3031.5,-3658.2,3031.5,3658.2
7693,-2400.4,-2910.1,2400.4,2910.1
7694,-1308.6,-1592.6,1308.6,1592.6
7695,-309.08,-365.37,309.08,365.37
7696,-47.772,-57.659,47.772,57.659
7697,1.94E-11,-4.40E-11,-1.93694E-11,4.39823E-11
7698,-4.29E-15,-2.70E-14,4.29379E-15,2.69765E-14
7699,-6.90E-16,-4.67E-15,6.89713E-16,4.66929E-15
7700,-3.60E-32,-2.87E-31,3.60392E-32,2.87454E-31
7701,0,0,0,0
7702,0,0,0,0
7703,0,0,0,0
7704,0,0,0,0
7705,0,0,0,0
7706,0,0,0,0
7707,0,0,0,0
7708,0,0,0,0
7709,0,0,0,0
7710,0,0,0,0
7711,0,0,0,0
7712,-680.13,-872.21,680.13,872.21
7713,-3493,-4820.5,3493,4820.5
7714,-6867,-9247.8,6867,9247.8
7715,-8203.1,-10820,8203.1,10820
7716,-7815.4,-10253,7815.4,10253
7717,-6445.1,-8585.3,6445.1,8585.3
7718,-3730.8,-5032.6,3730.8,5032.6
7719,-578.66,-753.7,578.66,753.7
7720,-4.97E-11,-6.17E-11,4.96549E-11,6.16693E-11
7721,4.22E-26,9.67E-26,-4.21528E-26,-9.67475E-26
7722,2.29E-77,2.51E-74,-2.2887E-77,-2.51162E-74
7723,0,0,0,0
7724,0,0,0,0
7725,0,0,0,0
7726,0,0,0,0
7727,0,0,0,0
7728,0,0,0,0
7729,0,0,0,0
7730,0,0,0,0
7731,0,0,0,0
7732,0,0,0,0
7733,0,0,0,0
7734,0,0,0,0
7735,0,0,0,0
7736,-357.6,-425.22,357.6,425.22
7737,-900.12,-1040.2,900.12,1040.2
7738,-2227.4,-2740.3,2227.4,2740.3
7739,-3808.2,-4738,3808.2,4738
7740,-3606.9,-4456.9,3606.9,4456.9
7741,-2400.3,-2937.5,2400.3,2937.5
7742,-1350.8,-1700,1350.8,1700
7743,-285.5,-355.36,285.5,355.36
7744,0,0,0,0
7745,0,0,0,0
7746,0,0,0,0
7747,0,0,0,0
7748,0,0,0,0
7749,0,0,0,0
7750,0,0,0,0
7751,0,0,0,0
7752,0,0,0,0
7753,0,0,0,0
7754,0,0,0,0
7755,0,0,0,0
7756,0,0,0,0
7757,0,0,0,0
7758,0,0,0,0
7759,0,0,0,0
7760,-220.22,-261.56,220.22,261.56
7761,-979.62,-1192.5,979.62,1192.5
7762,-1832,-2202.9,1832,2202.9
7763,-2463.6,-2941.1,2463.6,2941.1
7764,-2272.5,-2687.9,2272.5,2687.9
7765,-1380.7,-1581.1,1380.7,1581.1
7766,-771.96,-891.41,771.96,891.41
7767,-178.94,-190.59,178.94,190.59
7768,0,0,0,0
7769,0,0,0,0
7770,0,0,0,0
7771,0,0,0,0
7772,0,0,0,0
7773,0,0,0,0
7774,0,0,0,0
7775,0,0,0,0
7776,0,0,0,0
7777,0,0,0,0
7778,0,0,0,0
7779,0,0,0,0
7780,0,0,0,0
7781,0,0,0,0
7782,0,0,0,0
7783,0,0,0,0
7784,-260.62,-361.18,260.62,361.18
7785,-3500.1,-4938.9,3500.1,4938.9
7786,-6750.9,-9185.2,6750.9,9185.2
7787,-6972.9,-9186.9,6972.9,9186.9
7788,-5121.5,-6589.3,5121.5,6589.3
7789,-3790.7,-4932.4,3790.7,4932.4
7790,-2867.3,-3793.5,2867.3,3793.5
7791,-472.53,-598.79,472.53,598.79
7792,0,0,0,0
7793,0,0,0,0
7794,0,0,0,0
7795,0,0,0,0
7796,0,0,0,0
7797,0,0,0,0
7798,0,0,0,0
7799,0,0,0,0
7800,0,0,0,0
7801,0,0,0,0
7802,0,0,0,0
7803,0,0,0,0
7804,0,0,0,0
7805,0,0,0,0
7806,0,0,0,0
7807,0,0,0,0
7808,-175.41,-202.52,175.41,202.52
7809,-1033.4,-1290.3,1033.4,1290.3
7810,-1960.7,-2401,1960.7,2401
7811,-2637.4,-3199.2,2637.4,3199.2
7812,-2778.5,-3379.4,2778.5,3379.4
7813,-2223.3,-2734.7,2223.3,2734.7
7814,-1249.9,-1563.2,1249.9,1563.2
7815,-254.44,-303.38,254.44,303.38
7816,0,0,0,0
7817,0,0,0,0
7818,0,0,0,0
7819,0,0,0,0
7820,0,0,0,0
7821,0,0,0,0
7822,0,0,0,0
7823,0,0,0,0
7824,0,0,0,0
7825,0,0,0,0
7826,0,0,0,0
7827,0,0,0,0
7828,0,0,0,0
7829,0,0,0,0
7830,0,0,0,0
7831,0,0,0,0
7832,-153.83,-172.94,153.83,172.94
7833,-1009.7,-1271.2,1009.7,1271.2
7834,-1984.8,-2445.9,1984.8,2445.9
7835,-2559.4,-3106.5,2559.4,3106.5
7836,-2638.2,-3203.9,2638.2,3203.9
7837,-2115.9,-2602.3,2115.9,2602.3
7838,-1210.4,-1520.5,1210.4,1520.5
7839,-240.97,-287.87,240.97,287.87
7840,0,0,0,0
7841,0,0,0,0
7842,0,0,0,0
7843,0,0,0,0
7844,0,0,0,0
7845,0,0,0,0
7846,0,0,0,0
7847,0,0,0,0
7848,0,0,0,0
7849,0,0,0,0
7850,0,0,0,0
7851,0,0,0,0
7852,0,0,0,0
7853,0,0,0,0
7854,0,0,0,0
7855,0,0,0,0
7856,-356.43,-480.83,356.43,480.83
7857,-3244,-4647.1,3244,4647.1
7858,-6822.7,-9397.9,6822.7,9397.9
7859,-8600.2,-11574,8600.2,11574
7860,-8713.6,-11712,8713.6,11712
7861,-7219.8,-9881.9,7219.8,9881.9
7862,-4158.3,-5935.9,4158.3,5935.9
7863,-449.85,-597.69,449.85,597.69
7864,-8.40E-11,6.40E-12,8.39775E-11,-6.40224E-12
7865,1.11E-27,1.90E-26,-1.10694E-27,-1.89876E-26
7866,-2.17E-31,5.02E-30,2.17316E-31,-5.0172E-30
7867,1.33E-43,1.30E-42,-1.32973E-43,-1.30325E-42
7868,4.80E-60,-3.14E-57,-4.80257E-60,3.14214E-57
7869,-6.47E-81,3.22E-77,6.47182E-81,-3.2229E-77
7870,8.18E-93,5.85E-90,-8.1795E-93,-5.85221E-90
7871,-5.21E-97,-5.93E-93,5.2102E-97,5.93436E-93
7872,0,0,0,0
7873,0,0,0,0
7874,0,0,0,0
7875,0,0,0,0
7876,0,0,0,0
7877,0,0,0,0
7878,0,0,0,0
7879,-87.791,-123.13,87.791,123.13
7880,-341.35,-456.7,341.35,456.7
7881,-3253.3,-4721.5,3253.3,4721.5
7882,-7220.6,-10018,7220.6,10018
7883,-9031.2,-12241,9031.2,12241
7884,-9229.5,-12476,9229.5,12476
7885,-7679.1,-10576,7679.1,10576
7886,-4288.8,-6135.9,4288.8,6135.9
7887,-377.31,-489.88,377.31,489.88
7888,-5.11E-11,3.83E-12,5.10538E-11,-3.82701E-12
7889,8.87E-31,-1.13E-31,-8.86944E-31,1.13095E-31
7890,-7.28E-48,-8.46E-47,7.28458E-48,8.46009E-47
7891,1.37E-91,1.48E-91,-1.37447E-91,-1.47819E-91
7892,0,0,0,0
7893,0,0,0,0
7894,0,0,0,0
7895,0,0,0,0
7896,0,0,0,0
7897,0,0,0,0
7898,0,0,0,0
7899,0,0,0,0
7900,0,0,0,0
7901,0,0,0,0
7902,0,0,0,0
7903,0,0,0,0
7904,-146.4,-175.38,146.4,175.38
7905,-995.04,-1289.5,995.04,1289.5
7906,-1861.5,-2312,1861.5,2312
7907,-2432.2,-2969.8,2432.2,2969.8
7908,-2176.3,-2622,2176.3,2622
7909,-1542.8,-1854.7,1542.8,1854.7
7910,-969.69,-1357.5,969.69,1357.5
7911,-243.56,-269.51,243.56,269.51
7912,0,0,0,0
7913,0,0,0,0
7914,0,0,0,0
7915,0,0,0,0
7916,0,0,0,0
7917,0,0,0,0
7918,0,0,0,0
7919,0,0,0,0
7920,0,0,0,0
7921,0,0,0,0
7922,0,0,0,0
7923,0,0,0,0
7924,0,0,0,0
7925,0,0,0,0
7926,0,0,0,0
7927,0,0,0,0
7928,-131.42,-156.36,131.42,156.36
7929,-782.77,-986.24,782.77,986.24
7930,-1742,-2160.3,1742,2160.3
7931,-2439.2,-2993.1,2439.2,2993.1
7932,-2247.6,-2726.6,2247.6,2726.6
7933,-1657.4,-2022.8,1657.4,2022.8
7934,-1039.5,-1307.7,1039.5,1307.7
7935,-219.98,-261.35,219.98,261.35
7936,0,0,0,0
7937,0,0,0,0
7938,0,0,0,0
7939,0,0,0,0
7940,0,0,0,0
7941,0,0,0,0
7942,0,0,0,0
7943,0,0,0,0
7944,0,0,0,0
7945,0,0,0,0
7946,0,0,0,0
7947,0,0,0,0
7948,0,0,0,0
7949,0,0,0,0
7950,0,0,0,0
7951,0,0,0,0
7952,-225.22,-307.1,225.22,307.1
7953,-2355.3,-3393.7,2355.3,3393.7
7954,-5380.1,-7400.8,5380.1,7400.8
7955,-6893.7,-9262.3,6893.7,9262.3
7956,-6948.6,-9306.4,6948.6,9306.4
7957,-5782.6,-7890,5782.6,7890
7958,-3825.3,-5533.3,3825.3,5533.3
7959,-309.3,-453.68,309.3,453.68
7960,0,0,0,0
7961,0,0,0,0
7962,0,0,0,0
7963,0,0,0,0
7964,0,0,0,0
7965,0,0,0,0
7966,0,0,0,0
7967,0,0,0,0
7968,0,0,0,0
7969,0,0,0,0
7970,0,0,0,0
7971,0,0,0,0
7972,0,0,0,0
7973,0,0,0,0
7974,0,0,0,0
7975,0,0,0,0
7976,-114.63,-98.299,114.63,98.299
7977,-3078.8,-4527.1,3078.8,4527.1
7978,-6978.5,-9793.7,6978.5,9793.7
7979,-8782.9,-11999,8782.9,11999
7980,-9002.9,-12266,9002.9,12266
7981,-7519.6,-10449,7519.6,10449
7982,-4113.1,-5964.5,4113.1,5964.5
7983,-377.26,-502.64,377.26,502.64
7984,0,0,0,0
7985,0,0,0,0
7986,0,0,0,0
7987,0,0,0,0
7988,0,0,0,0
7989,0,0,0,0
7990,0,0,0,0
7991,0,0,0,0
7992,0,0,0,0
7993,0,0,0,0
7994,0,0,0,0
7995,0,0,0,0
7996,0,0,0,0
7997,0,0,0,0
7998,0,0,0,0
7999,0,0,0,0
8000,-80.309,-94.208,80.309,94.208
8001,-541.75,-675.19,541.75,675.19
8002,-2461,-3229.3,2461,3229.3
8003,-5255.4,-6973.5,5255.4,6973.5
8004,-6713.2,-9008.2,6713.2,9008.2
8005,-5942.3,-8161.1,5942.3,8161.1
8006,-3578.9,-5188,3578.9,5188
8007,-314.94,-468.36,314.94,468.36
8008,0,0,0,0
8009,0,0,0,0
8010,0,0,0,0
8011,0,0,0,0
8012,0,0,0,0
8013,0,0,0,0
8014,0,0,0,0
8015,0,0,0,0
8016,0,0,0,0
8017,0,0,0,0
8018,0,0,0,0
8019,0,0,0,0
8020,0,0,0,0
8021,0,0,0,0
8022,0,0,0,0
8023,-6.6681,-7.8359,6.6681,7.8359
8024,-230.38,-296.67,230.38,296.67
8025,-835.22,-1083.5,835.22,1083.5
8026,-1192.1,-1456.8,1192.1,1456.8
8027,-1350,-1589.4,1350,1589.4
8028,-1255.9,-1442.5,1255.9,1442.5
8029,-2164.8,-2843.6,2164.8,2843.6
8030,-2043.8,-2764.4,2043.8,2764.4
8031,-351.69,-436.35,351.69,436.35
8032,-1.98E-11,-1.28E-12,1.98441E-11,1.27735E-12
8033,1.17E-26,-7.66E-27,-1.17055E-26,7.65965E-27
8034,3.24E-30,-4.09E-30,-3.24303E-30,4.08631E-30
8035,-1.12E-42,-1.84E-42,1.12329E-42,1.84311E-42
8036,-8.43E-46,3.55E-46,8.42764E-46,-3.5502E-46
8037,-2.79E-58,-2.78E-58,2.78568E-58,2.77732E-58
8038,-1.95E-59,-1.93E-59,1.95347E-59,1.93212E-59
8039,-4.94E-63,3.64E-62,4.94125E-63,-3.6398E-62
8040,0,0,0,0
8041,0,0,0,0
8042,0,0,0,0
8043,0,0,0,0
8044,0,0,0,0
8045,0,0,0,0
8046,0,0,0,0
8047,-30.288,-40.231,30.288,40.231
8048,-131.34,-176.57,131.34,176.57
8049,-1081.2,-1460.3,1081.2,1460.3
8050,-2073.9,-2693.8,2073.9,2693.8
8051,-2704.5,-3446.1,2704.5,3446.1
8052,-2854.8,-3612.2,2854.8,3612.2
8053,-2763.8,-3614.8,2763.8,3614.8
8054,-1700.7,-2289.5,1700.7,2289.5
8055,-383.1,-492.9,383.1,492.9
8056,9.97E-11,1.19E-10,-9.96707E-11,-1.18837E-10
8057,-8.44E-16,-3.03E-15,8.43686E-16,3.03299E-15
8058,-5.49E-28,-2.91E-27,5.49253E-28,2.90506E-27
8059,1.07E-32,-1.21E-31,-1.07082E-32,1.21462E-31
8060,-7.10E-46,2.85E-44,7.10233E-46,-2.84854E-44
8061,-1.16E-60,9.77E-60,1.15832E-60,-9.77335E-60
8062,9.93E-64,6.29E-63,-9.931E-64,-6.28545E-63
8063,1.84E-76,-1.01E-76,-1.83736E-76,1.01493E-76
8064,0,0,0,0
8065,0,0,0,0
8066,0,0,0,0
8067,0,0,0,0
8068,0,0,0,0
8069,0,0,0,0
8070,0,0,0,0
8071,0,0,0,0
8072,-73.825,-97.21,73.825,97.21
8073,-647.05,-851.07,647.05,851.07
8074,-1206.8,-1490.6,1206.8,1490.6
8075,-1186.8,-1365.8,1186.8,1365.8
8076,-1518.2,-1806.3,1518.2,1806.3
8077,-2079.6,-2664.3,2079.6,2664.3
8078,-1643.6,-2214.6,1643.6,2214.6
8079,-302.34,-371.8,302.34,371.8
8080,0,0,0,0
8081,0,0,0,0
8082,0,0,0,0
8083,0,0,0,0
8084,0,0,0,0
8085,0,0,0,0
8086,0,0,0,0
8087,0,0,0,0
8088,0,0,0,0
8089,0,0,0,0
8090,0,0,0,0
8091,0,0,0,0
8092,0,0,0,0
8093,0,0,0,0
8094,0,0,0,0
8095,0,0,0,0
8096,-50.587,-58.853,50.587,58.853
8097,-626.87,-826.34,626.87,826.34
8098,-1206.8,-1496.4,1206.8,1496.4
8099,-1242.6,-1449.1,1242.6,1449.1
8100,-1270.2,-1470.4,1270.2,1470.4
8101,-1243.2,-1507.4,1243.2,1507.4
8102,-773.19,-961.05,773.19,961.05
8103,-176.66,-199.52,176.66,199.52
8104,0,0,0,0
8105,0,0,0,0
8106,0,0,0,0
8107,0,0,0,0
8108,0,0,0,0
8109,0,0,0,0
8110,0,0,0,0
8111,0,0,0,0
8112,0,0,0,0
8113,0,0,0,0
8114,0,0,0,0
8115,0,0,0,0
8116,0,0,0,0
8117,0,0,0,0
8118,0,0,0,0
8119,0,0,0,0
8120,-59.224,-78.542,59.224,78.542
8121,-659.44,-885.49,659.44,885.49
8122,-1348,-1698.2,1348,1698.2
8123,-1673.3,-2033.2,1673.3,2033.2
8124,-1814,-2208.3,1814,2208.3
8125,-1989.3,-2552.6,1989.3,2552.6
8126,-1436.5,-1939,1436.5,1939
8127,-231.91,-284.78,231.91,284.78
8128,0,0,0,0
8129,0,0,0,0
8130,0,0,0,0
8131,0,0,0,0
8132,0,0,0,0
8133,0,0,0,0
8134,0,0,0,0
8135,0,0,0,0
8136,0,0,0,0
8137,0,0,0,0
8138,0,0,0,0
8139,0,0,0,0
8140,0,0,0,0
8141,0,0,0,0
8142,0,0,0,0
8143,0,0,0,0
8144,-31.504,-37.535,31.504,37.535
8145,-996.3,-1409.9,996.3,1409.9
8146,-2121.8,-2798.4,2121.8,2798.4
8147,-2423.1,-3068.2,2423.1,3068.2
8148,-2171,-2699.4,2171,2699.4
8149,-1941.4,-2485.7,1941.4,2485.7
8150,-1350.9,-1817.7,1350.9,1817.7
8151,-282.25,-362.38,282.25,362.38
8152,0,0,0,0
8153,0,0,0,0
8154,0,0,0,0
8155,0,0,0,0
8156,0,0,0,0
8157,0,0,0,0
8158,0,0,0,0
8159,0,0,0,0
8160,0,0,0,0
8161,0,0,0,0
8162,0,0,0,0
8163,0,0,0,0
8164,0,0,0,0
8165,0,0,0,0
8166,0,0,0,0
8167,0,0,0,0
8168,-34.966,-48.195,34.966,48.195
8169,-902.34,-1276.3,902.34,1276.3
8170,-2013.2,-2650.5,2013.2,2650.5
8171,-2050.3,-2556.4,2050.3,2556.4
8172,-1847.7,-2265.6,1847.7,2265.6
8173,-1385.6,-1713.2,1385.6,1713.2
8174,-836.02,-1054,836.02,1054
8175,-250.29,-311.41,250.29,311.41
8176,0,0,0,0
8177,0,0,0,0
8178,0,0,0,0
8179,0,0,0,0
8180,0,0,0,0
8181,0,0,0,0
8182,0,0,0,0
8183,0,0,0,0
8184,0,0,0,0
8185,0,0,0,0
8186,0,0,0,0
8187,0,0,0,0
8188,0,0,0,0
8189,0,0,0,0
8190,0,0,0,0
8191,-0.26638,-0.35552,0.26638,0.35552
8192,-73.412,-100.21,73.412,100.21
8193,-372.94,-472.31,372.94,472.31
8194,-902.13,-1101.9,902.13,1101.9
